,EventWk_ending_date,Jurisdictions,DoD_cases_7dy,DoD_cases_7dy_ave,cases
2345,08/22/2020,Comanche,50.0,7.1428571429,1342.0
2346,08/29/2020,Comanche,73.0,10.428571429,1415.0
2347,09/05/2020,Comanche,84.0,12.0,1499.0
2348,09/12/2020,Comanche,90.0,12.857142857,1589.0
2349,09/19/2020,Comanche,184.0,26.285714286,1773.0
2350,09/26/2020,Comanche,387.0,55.285714286,2160.0
2351,10/03/2020,Comanche,251.0,35.857142857,2411.0
2352,10/10/2020,Comanche,226.0,32.285714286,2637.0
2353,10/17/2020,Comanche,269.0,38.428571429,2906.0
2354,10/24/2020,Comanche,361.0,51.571428571,3267.0
2355,10/31/2020,Comanche,413.0,59.0,3680.0
2356,11/07/2020,Comanche,638.0,91.142857143,4318.0
2357,11/14/2020,Comanche,768.0,109.71428571,5086.0
2358,11/21/2020,Comanche,869.0,124.14285714,5955.0
2359,11/28/2020,Comanche,662.0,94.571428571,6617.0
2360,12/05/2020,Comanche,565.0,80.714285714,7182.0
2361,12/12/2020,Comanche,461.0,65.857142857,7643.0
2362,12/19/2020,Comanche,461.0,65.857142857,8104.0
2363,12/26/2020,Comanche,547.0,78.142857143,8651.0
2364,01/02/2021,Comanche,757.0,108.14285714,9408.0
2365,01/09/2021,Comanche,711.0,101.57142857,10119.0
2366,01/16/2021,Comanche,569.0,81.285714286,10688.0
2367,01/23/2021,Comanche,686.0,98.0,11374.0
2368,01/30/2021,Comanche,675.0,96.428571429,12049.0
2369,02/06/2021,Comanche,517.0,73.857142857,12566.0
2370,02/13/2021,Comanche,320.0,45.714285714,12886.0
2371,02/20/2021,Comanche,176.0,25.142857143,13062.0
2372,02/27/2021,Comanche,186.0,26.571428571,13248.0
2373,03/06/2021,Comanche,133.0,19.0,13381.0
2374,03/13/2021,Comanche,104.0,14.857142857,13485.0
2375,03/20/2021,Comanche,75.0,10.714285714,13560.0
2376,03/27/2021,Comanche,49.0,7.0,13609.0
2377,04/03/2021,Comanche,57.0,8.1428571429,13666.0
2378,04/10/2021,Comanche,48.0,6.8571428571,13714.0
2379,04/17/2021,Comanche,93.0,13.285714286,13807.0
2380,04/24/2021,Comanche,72.0,10.285714286,13879.0
2381,05/01/2021,Comanche,74.0,10.571428571,13953.0
2382,05/08/2021,Comanche,40.0,5.7142857143,13993.0
2383,05/15/2021,Comanche,33.0,4.7142857143,14026.0
2384,05/22/2021,Comanche,52.0,7.4285714286,14078.0
2385,05/29/2021,Comanche,55.0,7.8571428571,14133.0
2386,06/05/2021,Comanche,75.0,10.714285714,14208.0
2387,06/12/2021,Comanche,118.0,16.857142857,14326.0
2388,06/19/2021,Comanche,179.0,25.571428571,14505.0
2389,06/26/2021,Comanche,102.0,14.571428571,14607.0
2390,07/03/2021,Comanche,139.0,19.857142857,14746.0
2391,07/10/2021,Comanche,177.0,25.285714286,14923.0
2392,07/17/2021,Comanche,204.0,29.142857143,15127.0
2393,07/24/2021,Comanche,332.0,47.428571429,15459.0
2394,07/31/2021,Comanche,476.0,68.0,15935.0
2395,08/07/2021,Comanche,480.0,68.571428571,16415.0
2396,08/14/2021,Comanche,554.0,79.142857143,16969.0
2397,08/21/2021,Comanche,657.0,93.857142857,17626.0
2398,08/28/2021,Comanche,829.0,118.42857143,18455.0
2399,09/04/2021,Comanche,661.0,94.428571429,19116.0
2400,09/11/2021,Comanche,664.0,94.857142857,19780.0
2401,09/18/2021,Comanche,557.0,79.571428571,20337.0
2402,09/25/2021,Comanche,407.0,58.142857143,20744.0
2403,10/02/2021,Comanche,292.0,41.714285714,21036.0
2404,10/09/2021,Comanche,224.0,32.0,21260.0
2405,10/16/2021,Comanche,147.0,21.0,21407.0
2406,10/23/2021,Comanche,83.0,11.857142857,21490.0
2407,10/30/2021,Comanche,80.0,11.428571429,21570.0
2408,11/06/2021,Comanche,86.0,12.285714286,21656.0
2409,11/13/2021,Comanche,81.0,11.571428571,21737.0
2410,11/20/2021,Comanche,80.0,11.428571429,21817.0
2411,11/27/2021,Comanche,92.0,13.142857143,21909.0
2412,12/04/2021,Comanche,165.0,23.571428571,22074.0
2413,12/11/2021,Comanche,171.0,24.428571429,22245.0
2414,12/18/2021,Comanche,195.0,27.857142857,22440.0
2415,12/25/2021,Comanche,281.0,40.142857143,22721.0
2416,01/01/2022,Comanche,768.0,109.71428571,23489.0
2417,01/08/2022,Comanche,2379.0,339.85714286,25868.0
2418,01/15/2022,Comanche,3062.0,437.42857143,28930.0
2419,01/22/2022,Comanche,2124.0,303.42857143,31054.0
2420,01/29/2022,Comanche,1097.0,156.71428571,32151.0
2421,02/05/2022,Comanche,429.0,61.285714286,32580.0
2422,02/12/2022,Comanche,252.0,36.0,32832.0
2423,02/19/2022,Comanche,123.0,17.571428571,32955.0
2424,02/26/2022,Comanche,45.0,6.4285714286,33000.0
2425,03/05/2022,Comanche,30.0,4.2857142857,33030.0
2426,03/12/2022,Comanche,32.0,4.5714285714,33062.0
2427,03/19/2022,Comanche,12.0,1.7142857143,33074.0
2428,03/26/2022,Comanche,10.0,1.4285714286,33084.0
2429,04/02/2022,Comanche,8.0,1.1428571429,33092.0
2430,04/09/2022,Comanche,17.0,2.4285714286,33109.0
2431,04/16/2022,Comanche,16.0,2.2857142857,33125.0
2432,04/23/2022,Comanche,13.0,1.8571428571,33138.0
2433,04/30/2022,Comanche,14.0,2.0,33152.0
2434,05/07/2022,Comanche,24.0,3.4285714286,33176.0
2435,05/14/2022,Comanche,22.0,3.1428571429,33198.0
2436,05/21/2022,Comanche,30.0,4.2857142857,33228.0
2437,05/28/2022,Comanche,44.0,6.2857142857,33272.0
2438,06/04/2022,Comanche,75.0,10.714285714,33347.0
2439,06/11/2022,Comanche,105.0,15.0,33452.0
2440,06/18/2022,Comanche,122.0,17.428571429,33574.0
2441,06/25/2022,Comanche,187.0,26.714285714,33761.0
2442,07/02/2022,Comanche,212.0,30.285714286,33973.0
2443,07/09/2022,Comanche,265.0,37.857142857,34238.0
2444,07/16/2022,Comanche,438.0,62.571428571,34676.0
2445,07/23/2022,Comanche,355.0,50.714285714,35031.0
2446,07/30/2022,Comanche,350.0,50.0,35381.0
2447,08/06/2022,Comanche,248.0,35.428571429,35629.0
2448,01/04/2020,Cotton,,,0.0
2449,01/11/2020,Cotton,,,0.0
2450,01/18/2020,Cotton,,,0.0
2451,01/25/2020,Cotton,,,0.0
2452,02/01/2020,Cotton,,,0.0
2453,02/08/2020,Cotton,,,0.0
2454,02/15/2020,Cotton,,,0.0
2455,02/22/2020,Cotton,,,0.0
2456,02/29/2020,Cotton,,,0.0
2457,03/07/2020,Cotton,,,0.0
2458,03/14/2020,Cotton,1.0,0.1428571429,1.0
2459,03/21/2020,Cotton,2.0,0.2857142857,3.0
2460,03/28/2020,Cotton,2.0,0.2857142857,5.0
2461,04/04/2020,Cotton,,,5.0
2462,04/11/2020,Cotton,,,5.0
2463,04/18/2020,Cotton,,,5.0
2464,04/25/2020,Cotton,,,5.0
2465,05/02/2020,Cotton,,,5.0
2466,05/09/2020,Cotton,,,5.0
2467,05/16/2020,Cotton,,,5.0
2468,05/23/2020,Cotton,,,5.0
2469,05/30/2020,Cotton,,,5.0
2470,06/06/2020,Cotton,,,5.0
2471,06/13/2020,Cotton,1.0,0.1428571429,6.0
2472,06/20/2020,Cotton,1.0,0.1428571429,7.0
2473,06/27/2020,Cotton,3.0,0.4285714286,10.0
2474,07/04/2020,Cotton,3.0,0.4285714286,13.0
2475,07/11/2020,Cotton,3.0,0.4285714286,16.0
2476,07/18/2020,Cotton,1.0,0.1428571429,17.0
2477,07/25/2020,Cotton,2.0,0.2857142857,19.0
2478,08/01/2020,Cotton,2.0,0.2857142857,21.0
2479,08/08/2020,Cotton,2.0,0.2857142857,23.0
2480,08/15/2020,Cotton,2.0,0.2857142857,25.0
2481,08/22/2020,Cotton,5.0,0.7142857143,30.0
2482,08/29/2020,Cotton,8.0,1.1428571429,38.0
2483,09/05/2020,Cotton,22.0,3.1428571429,60.0
2484,09/12/2020,Cotton,8.0,1.1428571429,68.0
2485,09/19/2020,Cotton,1.0,0.1428571429,69.0
2486,09/26/2020,Cotton,3.0,0.4285714286,72.0
2487,10/03/2020,Cotton,8.0,1.1428571429,80.0
2488,10/10/2020,Cotton,5.0,0.7142857143,85.0
2489,10/17/2020,Cotton,15.0,2.1428571429,100.0
2490,10/24/2020,Cotton,14.0,2.0,114.0
2491,10/31/2020,Cotton,17.0,2.4285714286,131.0
2492,11/07/2020,Cotton,22.0,3.1428571429,153.0
2493,11/14/2020,Cotton,45.0,6.4285714286,198.0
2494,11/21/2020,Cotton,48.0,6.8571428571,246.0
2495,11/28/2020,Cotton,61.0,8.7142857143,307.0
2496,12/05/2020,Cotton,50.0,7.1428571429,357.0
2497,12/12/2020,Cotton,43.0,6.1428571429,400.0
2498,12/19/2020,Cotton,32.0,4.5714285714,432.0
2499,12/26/2020,Cotton,41.0,5.8571428571,473.0
2500,01/02/2021,Cotton,43.0,6.1428571429,516.0
2501,01/09/2021,Cotton,38.0,5.4285714286,554.0
2502,01/16/2021,Cotton,39.0,5.5714285714,593.0
2503,01/23/2021,Cotton,25.0,3.5714285714,618.0
2504,01/30/2021,Cotton,19.0,2.7142857143,637.0
2505,02/06/2021,Cotton,17.0,2.4285714286,654.0
2506,02/13/2021,Cotton,11.0,1.5714285714,665.0
2507,02/20/2021,Cotton,7.0,1.0,672.0
2508,02/27/2021,Cotton,3.0,0.4285714286,675.0
2509,03/06/2021,Cotton,1.0,0.1428571429,676.0
2510,03/13/2021,Cotton,1.0,0.1428571429,677.0
2511,03/20/2021,Cotton,1.0,0.1428571429,678.0
2512,03/27/2021,Cotton,1.0,0.1428571429,679.0
2513,04/03/2021,Cotton,1.0,0.1428571429,680.0
2514,04/10/2021,Cotton,1.0,0.1428571429,681.0
2515,04/17/2021,Cotton,4.0,0.5714285714,685.0
2516,04/24/2021,Cotton,6.0,0.8571428571,691.0
2517,05/01/2021,Cotton,3.0,0.4285714286,694.0
2518,05/08/2021,Cotton,1.0,0.1428571429,695.0
2519,05/15/2021,Cotton,1.0,0.1428571429,696.0
2520,05/22/2021,Cotton,,,696.0
2521,05/29/2021,Cotton,,,696.0
2522,06/05/2021,Cotton,1.0,0.1428571429,697.0
2523,06/12/2021,Cotton,1.0,0.1428571429,698.0
2524,06/19/2021,Cotton,,,698.0
2525,06/26/2021,Cotton,2.0,0.2857142857,700.0
2526,07/03/2021,Cotton,,,700.0
2527,07/10/2021,Cotton,4.0,0.5714285714,704.0
2528,07/17/2021,Cotton,3.0,0.4285714286,707.0
2529,07/24/2021,Cotton,5.0,0.7142857143,712.0
2530,07/31/2021,Cotton,8.0,1.1428571429,720.0
2531,08/07/2021,Cotton,22.0,3.1428571429,742.0
2532,08/14/2021,Cotton,25.0,3.5714285714,767.0
2533,08/21/2021,Cotton,50.0,7.1428571429,817.0
2534,08/28/2021,Cotton,25.0,3.5714285714,842.0
2535,09/04/2021,Cotton,38.0,5.4285714286,880.0
2536,09/11/2021,Cotton,28.0,4.0,908.0
2537,09/18/2021,Cotton,32.0,4.5714285714,940.0
2538,09/25/2021,Cotton,19.0,2.7142857143,959.0
2539,10/02/2021,Cotton,23.0,3.2857142857,982.0
2540,10/09/2021,Cotton,19.0,2.7142857143,1001.0
2541,10/16/2021,Cotton,17.0,2.4285714286,1018.0
2542,10/23/2021,Cotton,8.0,1.1428571429,1026.0
2543,10/30/2021,Cotton,5.0,0.7142857143,1031.0
2544,11/06/2021,Cotton,1.0,0.1428571429,1032.0
2545,11/13/2021,Cotton,3.0,0.4285714286,1035.0
2546,11/20/2021,Cotton,6.0,0.8571428571,1041.0
2547,11/27/2021,Cotton,3.0,0.4285714286,1044.0
2548,12/04/2021,Cotton,3.0,0.4285714286,1047.0
2549,12/11/2021,Cotton,9.0,1.2857142857,1056.0
2550,12/18/2021,Cotton,6.0,0.8571428571,1062.0
2551,12/25/2021,Cotton,9.0,1.2857142857,1071.0
2552,01/01/2022,Cotton,42.0,6.0,1113.0
2553,01/08/2022,Cotton,76.0,10.857142857,1189.0
2554,01/15/2022,Cotton,137.0,19.571428571,1326.0
2555,01/22/2022,Cotton,65.0,9.2857142857,1391.0
2556,01/29/2022,Cotton,37.0,5.2857142857,1428.0
2557,02/05/2022,Cotton,14.0,2.0,1442.0
2558,02/12/2022,Cotton,4.0,0.5714285714,1446.0
2559,02/19/2022,Cotton,6.0,0.8571428571,1452.0
2560,02/26/2022,Cotton,4.0,0.5714285714,1456.0
2561,03/05/2022,Cotton,2.0,0.2857142857,1458.0
2562,03/12/2022,Cotton,,,1458.0
2563,03/19/2022,Cotton,,,1458.0
2564,03/26/2022,Cotton,,,1458.0
2565,04/02/2022,Cotton,,,1458.0
2566,04/09/2022,Cotton,,,1458.0
2567,04/16/2022,Cotton,,,1458.0
2568,04/23/2022,Cotton,1.0,0.1428571429,1459.0
2569,04/30/2022,Cotton,2.0,0.2857142857,1461.0
2570,05/07/2022,Cotton,1.0,0.1428571429,1462.0
2571,05/14/2022,Cotton,1.0,0.1428571429,1463.0
2572,05/21/2022,Cotton,,,1463.0
2573,05/28/2022,Cotton,1.0,0.1428571429,1464.0
2574,06/04/2022,Cotton,2.0,0.2857142857,1466.0
2575,06/11/2022,Cotton,2.0,0.2857142857,1468.0
2576,06/18/2022,Cotton,,,1468.0
2577,06/25/2022,Cotton,6.0,0.8571428571,1474.0
2578,07/02/2022,Cotton,6.0,0.8571428571,1480.0
2579,07/09/2022,Cotton,8.0,1.1428571429,1488.0
2580,07/16/2022,Cotton,22.0,3.1428571429,1510.0
2581,07/23/2022,Cotton,17.0,2.4285714286,1527.0
2582,07/30/2022,Cotton,12.0,1.7142857143,1539.0
2583,08/06/2022,Cotton,13.0,1.8571428571,1552.0
2584,01/04/2020,Craig,,,0.0
2585,01/11/2020,Craig,,,0.0
2586,01/18/2020,Craig,,,0.0
2587,01/25/2020,Craig,,,0.0
2588,02/01/2020,Craig,,,0.0
2589,02/08/2020,Craig,,,0.0
2590,02/15/2020,Craig,,,0.0
2591,02/22/2020,Craig,,,0.0
2592,02/29/2020,Craig,,,0.0
2593,03/07/2020,Craig,,,0.0
2594,03/14/2020,Craig,,,0.0
2595,03/21/2020,Craig,2.0,0.2857142857,2.0
2596,03/28/2020,Craig,1.0,0.1428571429,3.0
2597,04/04/2020,Craig,5.0,0.7142857143,8.0
2598,04/11/2020,Craig,3.0,0.4285714286,11.0
2599,04/18/2020,Craig,,,11.0
2600,04/25/2020,Craig,2.0,0.2857142857,13.0
2601,05/02/2020,Craig,1.0,0.1428571429,14.0
2602,05/09/2020,Craig,2.0,0.2857142857,16.0
2603,05/16/2020,Craig,2.0,0.2857142857,18.0
2604,05/23/2020,Craig,,,18.0
2605,05/30/2020,Craig,1.0,0.1428571429,19.0
2606,06/06/2020,Craig,1.0,0.1428571429,20.0
2607,06/13/2020,Craig,2.0,0.2857142857,22.0
2608,06/20/2020,Craig,1.0,0.1428571429,23.0
2609,06/27/2020,Craig,4.0,0.5714285714,27.0
2610,07/04/2020,Craig,4.0,0.5714285714,31.0
2611,07/11/2020,Craig,15.0,2.1428571429,46.0
2612,07/18/2020,Craig,18.0,2.5714285714,64.0
2613,07/25/2020,Craig,11.0,1.5714285714,75.0
2614,08/01/2020,Craig,9.0,1.2857142857,84.0
2615,08/08/2020,Craig,13.0,1.8571428571,97.0
2616,08/15/2020,Craig,9.0,1.2857142857,106.0
2617,08/22/2020,Craig,18.0,2.5714285714,124.0
2618,08/29/2020,Craig,26.0,3.7142857143,150.0
2619,09/05/2020,Craig,39.0,5.5714285714,189.0
2620,09/12/2020,Craig,220.0,31.428571429,409.0
2621,09/19/2020,Craig,107.0,15.285714286,516.0
2622,09/26/2020,Craig,17.0,2.4285714286,533.0
2623,10/03/2020,Craig,24.0,3.4285714286,557.0
2624,10/10/2020,Craig,42.0,6.0,599.0
2625,10/17/2020,Craig,23.0,3.2857142857,622.0
2626,10/24/2020,Craig,31.0,4.4285714286,653.0
2627,10/31/2020,Craig,52.0,7.4285714286,705.0
2628,11/07/2020,Craig,62.0,8.8571428571,767.0
2629,11/14/2020,Craig,75.0,10.714285714,842.0
2630,11/21/2020,Craig,79.0,11.285714286,921.0
2631,11/28/2020,Craig,87.0,12.428571429,1008.0
2632,12/05/2020,Craig,145.0,20.714285714,1153.0
2633,12/12/2020,Craig,134.0,19.142857143,1287.0
2634,12/19/2020,Craig,114.0,16.285714286,1401.0
2635,12/26/2020,Craig,89.0,12.714285714,1490.0
2636,01/02/2021,Craig,107.0,15.285714286,1597.0
2637,01/09/2021,Craig,93.0,13.285714286,1690.0
2638,01/16/2021,Craig,80.0,11.428571429,1770.0
2639,01/23/2021,Craig,49.0,7.0,1819.0
2640,01/30/2021,Craig,36.0,5.1428571429,1855.0
2641,02/06/2021,Craig,25.0,3.5714285714,1880.0
2642,02/13/2021,Craig,11.0,1.5714285714,1891.0
2643,02/20/2021,Craig,9.0,1.2857142857,1900.0
2644,02/27/2021,Craig,13.0,1.8571428571,1913.0
2645,03/06/2021,Craig,8.0,1.1428571429,1921.0
2646,03/13/2021,Craig,13.0,1.8571428571,1934.0
2647,03/20/2021,Craig,5.0,0.7142857143,1939.0
2648,03/27/2021,Craig,3.0,0.4285714286,1942.0
2649,04/03/2021,Craig,1.0,0.1428571429,1943.0
2650,04/10/2021,Craig,6.0,0.8571428571,1949.0
2651,04/17/2021,Craig,8.0,1.1428571429,1957.0
2652,04/24/2021,Craig,7.0,1.0,1964.0
2653,05/01/2021,Craig,10.0,1.4285714286,1974.0
2654,05/08/2021,Craig,10.0,1.4285714286,1984.0
2655,05/15/2021,Craig,1.0,0.1428571429,1985.0
2656,05/22/2021,Craig,3.0,0.4285714286,1988.0
2657,05/29/2021,Craig,4.0,0.5714285714,1992.0
2658,06/05/2021,Craig,7.0,1.0,1999.0
2659,06/12/2021,Craig,12.0,1.7142857143,2011.0
2660,06/19/2021,Craig,20.0,2.8571428571,2031.0
2661,06/26/2021,Craig,29.0,4.1428571429,2060.0
2662,07/03/2021,Craig,22.0,3.1428571429,2082.0
2663,07/10/2021,Craig,36.0,5.1428571429,2118.0
2664,07/17/2021,Craig,73.0,10.428571429,2191.0
2665,07/24/2021,Craig,84.0,12.0,2275.0
2666,07/31/2021,Craig,108.0,15.428571429,2383.0
2667,08/07/2021,Craig,87.0,12.428571429,2470.0
2668,08/14/2021,Craig,91.0,13.0,2561.0
2669,08/21/2021,Craig,121.0,17.285714286,2682.0
2670,08/28/2021,Craig,67.0,9.5714285714,2749.0
2671,09/04/2021,Craig,81.0,11.571428571,2830.0
2672,09/11/2021,Craig,57.0,8.1428571429,2887.0
2673,09/18/2021,Craig,37.0,5.2857142857,2924.0
2674,09/25/2021,Craig,45.0,6.4285714286,2969.0
2675,10/02/2021,Craig,42.0,6.0,3011.0
2676,10/09/2021,Craig,30.0,4.2857142857,3041.0
2677,10/16/2021,Craig,18.0,2.5714285714,3059.0
2678,10/23/2021,Craig,28.0,4.0,3087.0
2679,10/30/2021,Craig,27.0,3.8571428571,3114.0
2680,11/06/2021,Craig,17.0,2.4285714286,3131.0
2681,11/13/2021,Craig,26.0,3.7142857143,3157.0
2682,11/20/2021,Craig,26.0,3.7142857143,3183.0
2683,11/27/2021,Craig,29.0,4.1428571429,3212.0
2684,12/04/2021,Craig,49.0,7.0,3261.0
2685,12/11/2021,Craig,54.0,7.7142857143,3315.0
2686,12/18/2021,Craig,53.0,7.5714285714,3368.0
2687,12/25/2021,Craig,47.0,6.7142857143,3415.0
2688,01/01/2022,Craig,62.0,8.8571428571,3477.0
2689,01/08/2022,Craig,136.0,19.428571429,3613.0
2690,01/15/2022,Craig,316.0,45.142857143,3929.0
2691,01/22/2022,Craig,396.0,56.571428571,4325.0
2692,01/29/2022,Craig,262.0,37.428571429,4587.0
2693,02/05/2022,Craig,83.0,11.857142857,4670.0
2694,02/12/2022,Craig,48.0,6.8571428571,4718.0
2695,02/19/2022,Craig,13.0,1.8571428571,4731.0
2696,02/26/2022,Craig,11.0,1.5714285714,4742.0
2697,03/05/2022,Craig,7.0,1.0,4749.0
2698,03/12/2022,Craig,6.0,0.8571428571,4755.0
2699,03/19/2022,Craig,2.0,0.2857142857,4757.0
2700,03/26/2022,Craig,4.0,0.5714285714,4761.0
2701,04/02/2022,Craig,,,4761.0
2702,04/09/2022,Craig,5.0,0.7142857143,4766.0
2703,04/16/2022,Craig,3.0,0.4285714286,4769.0
2704,04/23/2022,Craig,5.0,0.7142857143,4774.0
2705,04/30/2022,Craig,7.0,1.0,4781.0
2706,05/07/2022,Craig,2.0,0.2857142857,4783.0
2707,05/14/2022,Craig,7.0,1.0,4790.0
2708,05/21/2022,Craig,11.0,1.5714285714,4801.0
2709,05/28/2022,Craig,18.0,2.5714285714,4819.0
2710,06/04/2022,Craig,20.0,2.8571428571,4839.0
2711,06/11/2022,Craig,11.0,1.5714285714,4850.0
2712,06/18/2022,Craig,30.0,4.2857142857,4880.0
2713,06/25/2022,Craig,35.0,5.0,4915.0
2714,07/02/2022,Craig,41.0,5.8571428571,4956.0
2715,07/09/2022,Craig,32.0,4.5714285714,4988.0
2716,07/16/2022,Craig,65.0,9.2857142857,5053.0
2717,07/23/2022,Craig,54.0,7.7142857143,5107.0
2718,07/30/2022,Craig,43.0,6.1428571429,5150.0
2719,08/06/2022,Craig,58.0,8.2857142857,5208.0
2720,01/04/2020,Creek,,,0.0
2721,01/11/2020,Creek,,,0.0
2722,01/18/2020,Creek,,,0.0
2723,01/25/2020,Creek,,,0.0
2724,02/01/2020,Creek,,,0.0
2725,02/08/2020,Creek,,,0.0
2726,02/15/2020,Creek,,,0.0
2727,02/22/2020,Creek,,,0.0
2728,02/29/2020,Creek,,,0.0
2729,03/07/2020,Creek,3.0,0.4285714286,3.0
2730,03/14/2020,Creek,6.0,0.8571428571,9.0
2731,03/21/2020,Creek,17.0,2.4285714286,26.0
2732,03/28/2020,Creek,22.0,3.1428571429,48.0
2733,04/04/2020,Creek,13.0,1.8571428571,61.0
2734,04/11/2020,Creek,7.0,1.0,68.0
2735,04/18/2020,Creek,9.0,1.2857142857,77.0
2736,04/25/2020,Creek,3.0,0.4285714286,80.0
2737,05/02/2020,Creek,5.0,0.7142857143,85.0
2738,05/09/2020,Creek,3.0,0.4285714286,88.0
2739,05/16/2020,Creek,3.0,0.4285714286,91.0
2740,05/23/2020,Creek,4.0,0.5714285714,95.0
2741,05/30/2020,Creek,6.0,0.8571428571,101.0
2742,06/06/2020,Creek,8.0,1.1428571429,109.0
2743,06/13/2020,Creek,17.0,2.4285714286,126.0
2744,06/20/2020,Creek,15.0,2.1428571429,141.0
2745,06/27/2020,Creek,31.0,4.4285714286,172.0
2746,07/04/2020,Creek,66.0,9.4285714286,238.0
2747,07/11/2020,Creek,103.0,14.714285714,341.0
2748,07/18/2020,Creek,96.0,13.714285714,437.0
2749,07/25/2020,Creek,84.0,12.0,521.0
2750,08/01/2020,Creek,89.0,12.714285714,610.0
2751,08/08/2020,Creek,88.0,12.571428571,698.0
2752,08/15/2020,Creek,53.0,7.5714285714,751.0
2753,08/22/2020,Creek,47.0,6.7142857143,798.0
2754,08/29/2020,Creek,80.0,11.428571429,878.0
2755,09/05/2020,Creek,75.0,10.714285714,953.0
2756,09/12/2020,Creek,92.0,13.142857143,1045.0
2757,09/19/2020,Creek,94.0,13.428571429,1139.0
2758,09/26/2020,Creek,100.0,14.285714286,1239.0
2759,10/03/2020,Creek,110.0,15.714285714,1349.0
2760,10/10/2020,Creek,103.0,14.714285714,1452.0
2761,10/17/2020,Creek,99.0,14.142857143,1551.0
2762,10/24/2020,Creek,108.0,15.428571429,1659.0
2763,10/31/2020,Creek,168.0,24.0,1827.0
2764,11/07/2020,Creek,264.0,37.714285714,2091.0
2765,11/14/2020,Creek,358.0,51.142857143,2449.0
2766,11/21/2020,Creek,358.0,51.142857143,2807.0
2767,11/28/2020,Creek,296.0,42.285714286,3103.0
2768,12/05/2020,Creek,347.0,49.571428571,3450.0
2769,12/12/2020,Creek,342.0,48.857142857,3792.0
2770,12/19/2020,Creek,327.0,46.714285714,4119.0
2771,12/26/2020,Creek,341.0,48.714285714,4460.0
2772,01/02/2021,Creek,426.0,60.857142857,4886.0
2773,01/09/2021,Creek,480.0,68.571428571,5366.0
2774,01/16/2021,Creek,346.0,49.428571429,5712.0
2775,01/23/2021,Creek,342.0,48.857142857,6054.0
2776,01/30/2021,Creek,276.0,39.428571429,6330.0
2777,02/06/2021,Creek,229.0,32.714285714,6559.0
2778,02/13/2021,Creek,114.0,16.285714286,6673.0
2779,02/20/2021,Creek,54.0,7.7142857143,6727.0
2780,02/27/2021,Creek,46.0,6.5714285714,6773.0
2781,03/06/2021,Creek,33.0,4.7142857143,6806.0
2782,03/13/2021,Creek,40.0,5.7142857143,6846.0
2783,03/20/2021,Creek,30.0,4.2857142857,6876.0
2784,03/27/2021,Creek,34.0,4.8571428571,6910.0
2785,04/03/2021,Creek,29.0,4.1428571429,6939.0
2786,04/10/2021,Creek,36.0,5.1428571429,6975.0
2787,04/17/2021,Creek,32.0,4.5714285714,7007.0
2788,04/24/2021,Creek,29.0,4.1428571429,7036.0
2789,05/01/2021,Creek,27.0,3.8571428571,7063.0
2790,05/08/2021,Creek,30.0,4.2857142857,7093.0
2791,05/15/2021,Creek,20.0,2.8571428571,7113.0
2792,05/22/2021,Creek,19.0,2.7142857143,7132.0
2793,05/29/2021,Creek,22.0,3.1428571429,7154.0
2794,06/05/2021,Creek,18.0,2.5714285714,7172.0
2795,06/12/2021,Creek,33.0,4.7142857143,7205.0
2796,06/19/2021,Creek,31.0,4.4285714286,7236.0
2797,06/26/2021,Creek,36.0,5.1428571429,7272.0
2798,07/03/2021,Creek,51.0,7.2857142857,7323.0
2799,07/10/2021,Creek,144.0,20.571428571,7467.0
2800,07/17/2021,Creek,157.0,22.428571429,7624.0
2801,07/24/2021,Creek,253.0,36.142857143,7877.0
2802,07/31/2021,Creek,292.0,41.714285714,8169.0
2803,08/07/2021,Creek,322.0,46.0,8491.0
2804,08/14/2021,Creek,320.0,45.714285714,8811.0
2805,08/21/2021,Creek,363.0,51.857142857,9174.0
2806,08/28/2021,Creek,371.0,53.0,9545.0
2807,09/04/2021,Creek,389.0,55.571428571,9934.0
2808,09/11/2021,Creek,312.0,44.571428571,10246.0
2809,09/18/2021,Creek,282.0,40.285714286,10528.0
2810,09/25/2021,Creek,205.0,29.285714286,10733.0
2811,10/02/2021,Creek,186.0,26.571428571,10919.0
2812,10/09/2021,Creek,187.0,26.714285714,11106.0
2813,10/16/2021,Creek,114.0,16.285714286,11220.0
2814,10/23/2021,Creek,133.0,19.0,11353.0
2815,10/30/2021,Creek,82.0,11.714285714,11435.0
2816,11/06/2021,Creek,85.0,12.142857143,11520.0
2817,11/13/2021,Creek,99.0,14.142857143,11619.0
2818,11/20/2021,Creek,105.0,15.0,11724.0
2819,11/27/2021,Creek,107.0,15.285714286,11831.0
2820,12/04/2021,Creek,121.0,17.285714286,11952.0
2821,12/11/2021,Creek,149.0,21.285714286,12101.0
2822,12/18/2021,Creek,143.0,20.428571429,12244.0
2823,12/25/2021,Creek,174.0,24.857142857,12418.0
2824,01/01/2022,Creek,374.0,53.428571429,12792.0
2825,01/08/2022,Creek,843.0,120.42857143,13635.0
2826,01/15/2022,Creek,1686.0,240.85714286,15321.0
2827,01/22/2022,Creek,1460.0,208.57142857,16781.0
2828,01/29/2022,Creek,824.0,117.71428571,17605.0
2829,02/05/2022,Creek,316.0,45.142857143,17921.0
2830,02/12/2022,Creek,110.0,15.714285714,18031.0
2831,02/19/2022,Creek,70.0,10.0,18101.0
2832,02/26/2022,Creek,28.0,4.0,18129.0
