,EventWk_ending_date,Jurisdictions,DoD_cases_7dy,DoD_cases_7dy_ave,cases
1451,06/19/2021,Carter,54.0,7.7142857143,6335.0
1452,06/26/2021,Carter,54.0,7.7142857143,6389.0
1453,07/03/2021,Carter,47.0,6.7142857143,6436.0
1454,07/10/2021,Carter,56.0,8.0,6492.0
1455,07/17/2021,Carter,111.0,15.857142857,6603.0
1456,07/24/2021,Carter,130.0,18.571428571,6733.0
1457,07/31/2021,Carter,237.0,33.857142857,6970.0
1458,08/07/2021,Carter,237.0,33.857142857,7207.0
1459,08/14/2021,Carter,193.0,27.571428571,7400.0
1460,08/21/2021,Carter,291.0,41.571428571,7691.0
1461,08/28/2021,Carter,238.0,34.0,7929.0
1462,09/04/2021,Carter,197.0,28.142857143,8126.0
1463,09/11/2021,Carter,236.0,33.714285714,8362.0
1464,09/18/2021,Carter,183.0,26.142857143,8545.0
1465,09/25/2021,Carter,118.0,16.857142857,8663.0
1466,10/02/2021,Carter,136.0,19.428571429,8799.0
1467,10/09/2021,Carter,122.0,17.428571429,8921.0
1468,10/16/2021,Carter,88.0,12.571428571,9009.0
1469,10/23/2021,Carter,88.0,12.571428571,9097.0
1470,10/30/2021,Carter,53.0,7.5714285714,9150.0
1471,11/06/2021,Carter,63.0,9.0,9213.0
1472,11/13/2021,Carter,67.0,9.5714285714,9280.0
1473,11/20/2021,Carter,68.0,9.7142857143,9348.0
1474,11/27/2021,Carter,53.0,7.5714285714,9401.0
1475,12/04/2021,Carter,80.0,11.428571429,9481.0
1476,12/11/2021,Carter,74.0,10.571428571,9555.0
1477,12/18/2021,Carter,74.0,10.571428571,9629.0
1478,12/25/2021,Carter,109.0,15.571428571,9738.0
1479,01/01/2022,Carter,279.0,39.857142857,10017.0
1480,01/08/2022,Carter,778.0,111.14285714,10795.0
1481,01/15/2022,Carter,1388.0,198.28571429,12183.0
1482,01/22/2022,Carter,1210.0,172.85714286,13393.0
1483,01/29/2022,Carter,546.0,78.0,13939.0
1484,02/05/2022,Carter,174.0,24.857142857,14113.0
1485,02/12/2022,Carter,107.0,15.285714286,14220.0
1486,02/19/2022,Carter,35.0,5.0,14255.0
1487,02/26/2022,Carter,16.0,2.2857142857,14271.0
1488,03/05/2022,Carter,14.0,2.0,14285.0
1489,03/12/2022,Carter,10.0,1.4285714286,14295.0
1490,03/19/2022,Carter,4.0,0.5714285714,14299.0
1491,03/26/2022,Carter,3.0,0.4285714286,14302.0
1492,04/02/2022,Carter,12.0,1.7142857143,14314.0
1493,04/09/2022,Carter,10.0,1.4285714286,14324.0
1494,04/16/2022,Carter,9.0,1.2857142857,14333.0
1495,04/23/2022,Carter,12.0,1.7142857143,14345.0
1496,04/30/2022,Carter,11.0,1.5714285714,14356.0
1497,05/07/2022,Carter,13.0,1.8571428571,14369.0
1498,05/14/2022,Carter,17.0,2.4285714286,14386.0
1499,05/21/2022,Carter,30.0,4.2857142857,14416.0
1500,01/04/2020,Cherokee,,,0.0
1501,01/11/2020,Cherokee,,,0.0
1502,01/18/2020,Cherokee,,,0.0
1503,01/25/2020,Cherokee,,,0.0
1504,02/01/2020,Cherokee,,,0.0
1505,02/08/2020,Cherokee,,,0.0
1506,02/15/2020,Cherokee,,,0.0
1507,02/22/2020,Cherokee,,,0.0
1508,02/29/2020,Cherokee,,,0.0
1509,03/07/2020,Cherokee,1.0,0.1428571429,1.0
1510,03/14/2020,Cherokee,1.0,0.1428571429,2.0
1511,03/21/2020,Cherokee,3.0,0.4285714286,5.0
1512,03/28/2020,Cherokee,8.0,1.1428571429,13.0
1513,04/04/2020,Cherokee,7.0,1.0,20.0
1514,04/11/2020,Cherokee,2.0,0.2857142857,22.0
1515,04/18/2020,Cherokee,2.0,0.2857142857,24.0
1516,04/25/2020,Cherokee,1.0,0.1428571429,25.0
1517,05/02/2020,Cherokee,1.0,0.1428571429,26.0
1518,05/09/2020,Cherokee,5.0,0.7142857143,31.0
1519,05/16/2020,Cherokee,1.0,0.1428571429,32.0
1520,05/23/2020,Cherokee,1.0,0.1428571429,33.0
1521,05/30/2020,Cherokee,5.0,0.7142857143,38.0
1522,06/06/2020,Cherokee,8.0,1.1428571429,46.0
1523,06/13/2020,Cherokee,25.0,3.5714285714,71.0
1524,06/20/2020,Cherokee,16.0,2.2857142857,87.0
1525,06/27/2020,Cherokee,24.0,3.4285714286,111.0
1526,07/04/2020,Cherokee,27.0,3.8571428571,138.0
1527,07/11/2020,Cherokee,33.0,4.7142857143,171.0
1528,07/18/2020,Cherokee,51.0,7.2857142857,222.0
1529,07/25/2020,Cherokee,86.0,12.285714286,308.0
1530,08/01/2020,Cherokee,87.0,12.428571429,395.0
1531,08/08/2020,Cherokee,80.0,11.428571429,475.0
1532,08/15/2020,Cherokee,66.0,9.4285714286,541.0
1533,08/22/2020,Cherokee,74.0,10.571428571,615.0
1534,08/29/2020,Cherokee,95.0,13.571428571,710.0
1535,09/05/2020,Cherokee,106.0,15.142857143,816.0
1536,09/12/2020,Cherokee,111.0,15.857142857,927.0
1537,09/19/2020,Cherokee,118.0,16.857142857,1045.0
1538,09/26/2020,Cherokee,94.0,13.428571429,1139.0
1539,10/03/2020,Cherokee,78.0,11.142857143,1217.0
1540,10/10/2020,Cherokee,86.0,12.285714286,1303.0
1541,10/17/2020,Cherokee,61.0,8.7142857143,1364.0
1542,10/24/2020,Cherokee,78.0,11.142857143,1442.0
1543,10/31/2020,Cherokee,103.0,14.714285714,1545.0
1544,11/07/2020,Cherokee,183.0,26.142857143,1728.0
1545,11/14/2020,Cherokee,248.0,35.428571429,1976.0
1546,11/21/2020,Cherokee,285.0,40.714285714,2261.0
1547,11/28/2020,Cherokee,182.0,26.0,2443.0
1548,12/05/2020,Cherokee,344.0,49.142857143,2787.0
1549,12/12/2020,Cherokee,333.0,47.571428571,3120.0
1550,12/19/2020,Cherokee,382.0,54.571428571,3502.0
1551,12/26/2020,Cherokee,320.0,45.714285714,3822.0
1552,01/02/2021,Cherokee,455.0,65.0,4277.0
1553,01/09/2021,Cherokee,360.0,51.428571429,4637.0
1554,01/16/2021,Cherokee,259.0,37.0,4896.0
1555,01/23/2021,Cherokee,180.0,25.714285714,5076.0
1556,01/30/2021,Cherokee,154.0,22.0,5230.0
1557,02/06/2021,Cherokee,110.0,15.714285714,5340.0
1558,02/13/2021,Cherokee,86.0,12.285714286,5426.0
1559,02/20/2021,Cherokee,42.0,6.0,5468.0
1560,02/27/2021,Cherokee,32.0,4.5714285714,5500.0
1561,03/06/2021,Cherokee,27.0,3.8571428571,5527.0
1562,03/13/2021,Cherokee,16.0,2.2857142857,5543.0
1563,03/20/2021,Cherokee,15.0,2.1428571429,5558.0
1564,03/27/2021,Cherokee,6.0,0.8571428571,5564.0
1565,04/03/2021,Cherokee,9.0,1.2857142857,5573.0
1566,04/10/2021,Cherokee,7.0,1.0,5580.0
1567,04/17/2021,Cherokee,8.0,1.1428571429,5588.0
1568,04/24/2021,Cherokee,15.0,2.1428571429,5603.0
1569,05/01/2021,Cherokee,6.0,0.8571428571,5609.0
1570,05/08/2021,Cherokee,4.0,0.5714285714,5613.0
1571,05/15/2021,Cherokee,2.0,0.2857142857,5615.0
1572,05/22/2021,Cherokee,7.0,1.0,5622.0
1573,05/29/2021,Cherokee,7.0,1.0,5629.0
1574,06/05/2021,Cherokee,12.0,1.7142857143,5641.0
1575,06/12/2021,Cherokee,14.0,2.0,5655.0
1576,06/19/2021,Cherokee,22.0,3.1428571429,5677.0
1577,06/26/2021,Cherokee,32.0,4.5714285714,5709.0
1578,07/03/2021,Cherokee,38.0,5.4285714286,5747.0
1579,07/10/2021,Cherokee,38.0,5.4285714286,5785.0
1580,07/17/2021,Cherokee,83.0,11.857142857,5868.0
1581,07/24/2021,Cherokee,125.0,17.857142857,5993.0
1582,07/31/2021,Cherokee,178.0,25.428571429,6171.0
1583,08/07/2021,Cherokee,306.0,43.714285714,6477.0
1584,08/14/2021,Cherokee,338.0,48.285714286,6815.0
1585,08/21/2021,Cherokee,430.0,61.428571429,7245.0
1586,08/28/2021,Cherokee,478.0,68.285714286,7723.0
1587,09/04/2021,Cherokee,378.0,54.0,8101.0
1588,09/11/2021,Cherokee,271.0,38.714285714,8372.0
1589,09/18/2021,Cherokee,199.0,28.428571429,8571.0
1590,09/25/2021,Cherokee,130.0,18.571428571,8701.0
1591,10/02/2021,Cherokee,120.0,17.142857143,8821.0
1592,10/09/2021,Cherokee,91.0,13.0,8912.0
1593,10/16/2021,Cherokee,50.0,7.1428571429,8962.0
1594,10/23/2021,Cherokee,38.0,5.4285714286,9000.0
1595,10/30/2021,Cherokee,26.0,3.7142857143,9026.0
1596,11/06/2021,Cherokee,20.0,2.8571428571,9046.0
1597,11/13/2021,Cherokee,43.0,6.1428571429,9089.0
1598,11/20/2021,Cherokee,37.0,5.2857142857,9126.0
1599,11/27/2021,Cherokee,46.0,6.5714285714,9172.0
1600,12/04/2021,Cherokee,87.0,12.428571429,9259.0
1601,12/11/2021,Cherokee,59.0,8.4285714286,9318.0
1602,12/18/2021,Cherokee,72.0,10.285714286,9390.0
1603,12/25/2021,Cherokee,82.0,11.714285714,9472.0
1604,01/01/2022,Cherokee,212.0,30.285714286,9684.0
1605,01/08/2022,Cherokee,633.0,90.428571429,10317.0
1606,01/15/2022,Cherokee,1378.0,196.85714286,11695.0
1607,01/22/2022,Cherokee,1386.0,198.0,13081.0
1608,01/29/2022,Cherokee,837.0,119.57142857,13918.0
1609,02/05/2022,Cherokee,226.0,32.285714286,14144.0
1610,02/12/2022,Cherokee,179.0,25.571428571,14323.0
1611,02/19/2022,Cherokee,76.0,10.857142857,14399.0
1612,02/26/2022,Cherokee,39.0,5.5714285714,14438.0
1613,03/05/2022,Cherokee,20.0,2.8571428571,14458.0
1614,03/12/2022,Cherokee,7.0,1.0,14465.0
1615,03/19/2022,Cherokee,8.0,1.1428571429,14473.0
1616,03/26/2022,Cherokee,11.0,1.5714285714,14484.0
1617,04/02/2022,Cherokee,6.0,0.8571428571,14490.0
1618,04/09/2022,Cherokee,5.0,0.7142857143,14495.0
1619,04/16/2022,Cherokee,5.0,0.7142857143,14500.0
1620,04/23/2022,Cherokee,7.0,1.0,14507.0
1621,04/30/2022,Cherokee,8.0,1.1428571429,14515.0
1622,05/07/2022,Cherokee,15.0,2.1428571429,14530.0
1623,05/14/2022,Cherokee,26.0,3.7142857143,14556.0
1624,05/21/2022,Cherokee,38.0,5.4285714286,14594.0
1625,01/04/2020,Choctaw,,,0.0
1626,01/11/2020,Choctaw,,,0.0
1627,01/18/2020,Choctaw,,,0.0
1628,01/25/2020,Choctaw,,,0.0
1629,02/01/2020,Choctaw,,,0.0
1630,02/08/2020,Choctaw,,,0.0
1631,02/15/2020,Choctaw,,,0.0
1632,02/22/2020,Choctaw,,,0.0
1633,02/29/2020,Choctaw,,,0.0
1634,03/07/2020,Choctaw,,,0.0
1635,03/14/2020,Choctaw,1.0,0.1428571429,1.0
1636,03/21/2020,Choctaw,1.0,0.1428571429,2.0
1637,03/28/2020,Choctaw,1.0,0.1428571429,3.0
1638,04/04/2020,Choctaw,,,3.0
1639,04/11/2020,Choctaw,,,3.0
1640,04/18/2020,Choctaw,,,3.0
1641,04/25/2020,Choctaw,,,3.0
1642,05/02/2020,Choctaw,,,3.0
1643,05/09/2020,Choctaw,1.0,0.1428571429,4.0
1644,05/16/2020,Choctaw,12.0,1.7142857143,16.0
1645,05/23/2020,Choctaw,16.0,2.2857142857,32.0
1646,05/30/2020,Choctaw,65.0,9.2857142857,97.0
1647,06/06/2020,Choctaw,8.0,1.1428571429,105.0
1648,06/13/2020,Choctaw,5.0,0.7142857143,110.0
1649,06/20/2020,Choctaw,5.0,0.7142857143,115.0
1650,06/27/2020,Choctaw,10.0,1.4285714286,125.0
1651,07/04/2020,Choctaw,8.0,1.1428571429,133.0
1652,07/11/2020,Choctaw,16.0,2.2857142857,149.0
1653,07/18/2020,Choctaw,17.0,2.4285714286,166.0
1654,07/25/2020,Choctaw,8.0,1.1428571429,174.0
1655,08/01/2020,Choctaw,9.0,1.2857142857,183.0
1656,08/08/2020,Choctaw,16.0,2.2857142857,199.0
1657,08/15/2020,Choctaw,25.0,3.5714285714,224.0
1658,08/22/2020,Choctaw,12.0,1.7142857143,236.0
1659,08/29/2020,Choctaw,22.0,3.1428571429,258.0
1660,09/05/2020,Choctaw,17.0,2.4285714286,275.0
1661,09/12/2020,Choctaw,23.0,3.2857142857,298.0
1662,09/19/2020,Choctaw,15.0,2.1428571429,313.0
1663,09/26/2020,Choctaw,22.0,3.1428571429,335.0
1664,10/03/2020,Choctaw,40.0,5.7142857143,375.0
1665,10/10/2020,Choctaw,20.0,2.8571428571,395.0
1666,10/17/2020,Choctaw,34.0,4.8571428571,429.0
1667,10/24/2020,Choctaw,55.0,7.8571428571,484.0
1668,10/31/2020,Choctaw,45.0,6.4285714286,529.0
1669,11/07/2020,Choctaw,57.0,8.1428571429,586.0
1670,11/14/2020,Choctaw,65.0,9.2857142857,651.0
1671,11/21/2020,Choctaw,68.0,9.7142857143,719.0
1672,11/28/2020,Choctaw,55.0,7.8571428571,774.0
1673,12/05/2020,Choctaw,70.0,10.0,844.0
1674,12/12/2020,Choctaw,82.0,11.714285714,926.0
1675,12/19/2020,Choctaw,125.0,17.857142857,1051.0
1676,12/26/2020,Choctaw,99.0,14.142857143,1150.0
1677,01/02/2021,Choctaw,98.0,14.0,1248.0
1678,01/09/2021,Choctaw,96.0,13.714285714,1344.0
1679,01/16/2021,Choctaw,51.0,7.2857142857,1395.0
1680,01/23/2021,Choctaw,56.0,8.0,1451.0
1681,01/30/2021,Choctaw,40.0,5.7142857143,1491.0
1682,02/06/2021,Choctaw,34.0,4.8571428571,1525.0
1683,02/13/2021,Choctaw,18.0,2.5714285714,1543.0
1684,02/20/2021,Choctaw,9.0,1.2857142857,1552.0
1685,02/27/2021,Choctaw,15.0,2.1428571429,1567.0
1686,03/06/2021,Choctaw,8.0,1.1428571429,1575.0
1687,03/13/2021,Choctaw,7.0,1.0,1582.0
1688,03/20/2021,Choctaw,5.0,0.7142857143,1587.0
1689,03/27/2021,Choctaw,1.0,0.1428571429,1588.0
1690,04/03/2021,Choctaw,3.0,0.4285714286,1591.0
1691,04/10/2021,Choctaw,4.0,0.5714285714,1595.0
1692,04/17/2021,Choctaw,3.0,0.4285714286,1598.0
1693,04/24/2021,Choctaw,,,1598.0
1694,05/01/2021,Choctaw,3.0,0.4285714286,1601.0
1695,05/08/2021,Choctaw,3.0,0.4285714286,1604.0
1696,05/15/2021,Choctaw,2.0,0.2857142857,1606.0
1697,05/22/2021,Choctaw,3.0,0.4285714286,1609.0
1698,05/29/2021,Choctaw,1.0,0.1428571429,1610.0
1699,06/05/2021,Choctaw,1.0,0.1428571429,1611.0
1700,06/12/2021,Choctaw,1.0,0.1428571429,1612.0
1701,06/19/2021,Choctaw,4.0,0.5714285714,1616.0
1702,06/26/2021,Choctaw,5.0,0.7142857143,1621.0
1703,07/03/2021,Choctaw,5.0,0.7142857143,1626.0
1704,07/10/2021,Choctaw,17.0,2.4285714286,1643.0
1705,07/17/2021,Choctaw,22.0,3.1428571429,1665.0
1706,07/24/2021,Choctaw,32.0,4.5714285714,1697.0
1707,07/31/2021,Choctaw,48.0,6.8571428571,1745.0
1708,08/07/2021,Choctaw,68.0,9.7142857143,1813.0
1709,08/14/2021,Choctaw,90.0,12.857142857,1903.0
1710,08/21/2021,Choctaw,144.0,20.571428571,2047.0
1711,08/28/2021,Choctaw,137.0,19.571428571,2184.0
1712,09/04/2021,Choctaw,141.0,20.142857143,2325.0
1713,09/11/2021,Choctaw,106.0,15.142857143,2431.0
1714,09/18/2021,Choctaw,103.0,14.714285714,2534.0
1715,09/25/2021,Choctaw,62.0,8.8571428571,2596.0
1716,10/02/2021,Choctaw,51.0,7.2857142857,2647.0
1717,10/09/2021,Choctaw,47.0,6.7142857143,2694.0
1718,10/16/2021,Choctaw,13.0,1.8571428571,2707.0
1719,10/23/2021,Choctaw,15.0,2.1428571429,2722.0
1720,10/30/2021,Choctaw,14.0,2.0,2736.0
1721,11/06/2021,Choctaw,12.0,1.7142857143,2748.0
1722,11/13/2021,Choctaw,6.0,0.8571428571,2754.0
1723,11/20/2021,Choctaw,5.0,0.7142857143,2759.0
1724,11/27/2021,Choctaw,8.0,1.1428571429,2767.0
1725,12/04/2021,Choctaw,11.0,1.5714285714,2778.0
1726,12/11/2021,Choctaw,12.0,1.7142857143,2790.0
1727,12/18/2021,Choctaw,15.0,2.1428571429,2805.0
1728,12/25/2021,Choctaw,27.0,3.8571428571,2832.0
1729,01/01/2022,Choctaw,69.0,9.8571428571,2901.0
1730,01/08/2022,Choctaw,185.0,26.428571429,3086.0
1731,01/15/2022,Choctaw,357.0,51.0,3443.0
1732,01/22/2022,Choctaw,326.0,46.571428571,3769.0
1733,01/29/2022,Choctaw,148.0,21.142857143,3917.0
1734,02/05/2022,Choctaw,67.0,9.5714285714,3984.0
1735,02/12/2022,Choctaw,38.0,5.4285714286,4022.0
1736,02/19/2022,Choctaw,13.0,1.8571428571,4035.0
1737,02/26/2022,Choctaw,5.0,0.7142857143,4040.0
1738,03/05/2022,Choctaw,4.0,0.5714285714,4044.0
1739,03/12/2022,Choctaw,2.0,0.2857142857,4046.0
1740,03/19/2022,Choctaw,3.0,0.4285714286,4049.0
1741,03/26/2022,Choctaw,,,4049.0
1742,04/02/2022,Choctaw,2.0,0.2857142857,4051.0
1743,04/09/2022,Choctaw,1.0,0.1428571429,4052.0
1744,04/16/2022,Choctaw,,,4052.0
1745,04/23/2022,Choctaw,1.0,0.1428571429,4053.0
1746,04/30/2022,Choctaw,,,4053.0
1747,05/07/2022,Choctaw,,,4053.0
1748,05/14/2022,Choctaw,3.0,0.4285714286,4056.0
1749,05/21/2022,Choctaw,4.0,0.5714285714,4060.0
1750,01/04/2020,Cimarron,,,0.0
1751,01/11/2020,Cimarron,,,0.0
1752,01/18/2020,Cimarron,,,0.0
1753,01/25/2020,Cimarron,,,0.0
1754,02/01/2020,Cimarron,,,0.0
1755,02/08/2020,Cimarron,,,0.0
1756,02/15/2020,Cimarron,,,0.0
1757,02/22/2020,Cimarron,,,0.0
1758,02/29/2020,Cimarron,,,0.0
1759,03/07/2020,Cimarron,,,0.0
1760,03/14/2020,Cimarron,,,0.0
1761,03/21/2020,Cimarron,,,0.0
1762,03/28/2020,Cimarron,,,0.0
1763,04/04/2020,Cimarron,,,0.0
1764,04/11/2020,Cimarron,,,0.0
1765,04/18/2020,Cimarron,1.0,0.1428571429,1.0
1766,04/25/2020,Cimarron,,,1.0
1767,05/02/2020,Cimarron,,,1.0
1768,05/09/2020,Cimarron,,,1.0
1769,05/16/2020,Cimarron,,,1.0
1770,05/23/2020,Cimarron,,,1.0
1771,05/30/2020,Cimarron,,,1.0
1772,06/06/2020,Cimarron,,,1.0
1773,06/13/2020,Cimarron,,,1.0
1774,06/20/2020,Cimarron,,,1.0
1775,06/27/2020,Cimarron,,,1.0
1776,07/04/2020,Cimarron,,,1.0
1777,07/11/2020,Cimarron,,,1.0
1778,07/18/2020,Cimarron,,,1.0
1779,07/25/2020,Cimarron,1.0,0.1428571429,2.0
1780,08/01/2020,Cimarron,,,2.0
1781,08/08/2020,Cimarron,1.0,0.1428571429,3.0
1782,08/15/2020,Cimarron,14.0,2.0,17.0
1783,08/22/2020,Cimarron,,,17.0
1784,08/29/2020,Cimarron,,,17.0
1785,09/05/2020,Cimarron,3.0,0.4285714286,20.0
1786,09/12/2020,Cimarron,4.0,0.5714285714,24.0
1787,09/19/2020,Cimarron,1.0,0.1428571429,25.0
1788,09/26/2020,Cimarron,7.0,1.0,32.0
1789,10/03/2020,Cimarron,2.0,0.2857142857,34.0
1790,10/10/2020,Cimarron,3.0,0.4285714286,37.0
1791,10/17/2020,Cimarron,4.0,0.5714285714,41.0
1792,10/24/2020,Cimarron,,,41.0
1793,10/31/2020,Cimarron,5.0,0.7142857143,46.0
1794,11/07/2020,Cimarron,18.0,2.5714285714,64.0
1795,11/14/2020,Cimarron,23.0,3.2857142857,87.0
1796,11/21/2020,Cimarron,14.0,2.0,101.0
1797,11/28/2020,Cimarron,15.0,2.1428571429,116.0
1798,12/05/2020,Cimarron,28.0,4.0,144.0
1799,12/12/2020,Cimarron,12.0,1.7142857143,156.0
1800,12/19/2020,Cimarron,11.0,1.5714285714,167.0
1801,12/26/2020,Cimarron,7.0,1.0,174.0
1802,01/02/2021,Cimarron,9.0,1.2857142857,183.0
1803,01/09/2021,Cimarron,11.0,1.5714285714,194.0
1804,01/16/2021,Cimarron,2.0,0.2857142857,196.0
1805,01/23/2021,Cimarron,8.0,1.1428571429,204.0
1806,01/30/2021,Cimarron,2.0,0.2857142857,206.0
1807,02/06/2021,Cimarron,1.0,0.1428571429,207.0
1808,02/13/2021,Cimarron,2.0,0.2857142857,209.0
1809,02/20/2021,Cimarron,,,209.0
1810,02/27/2021,Cimarron,,,209.0
1811,03/06/2021,Cimarron,,,209.0
1812,03/13/2021,Cimarron,,,209.0
1813,03/20/2021,Cimarron,,,209.0
1814,03/27/2021,Cimarron,1.0,0.1428571429,210.0
1815,04/03/2021,Cimarron,2.0,0.2857142857,212.0
1816,04/10/2021,Cimarron,,,212.0
1817,04/17/2021,Cimarron,,,212.0
1818,04/24/2021,Cimarron,,,212.0
1819,05/01/2021,Cimarron,,,212.0
1820,05/08/2021,Cimarron,,,212.0
1821,05/15/2021,Cimarron,,,212.0
1822,05/22/2021,Cimarron,,,212.0
1823,05/29/2021,Cimarron,,,212.0
1824,06/05/2021,Cimarron,,,212.0
1825,06/12/2021,Cimarron,,,212.0
1826,06/19/2021,Cimarron,,,212.0
1827,06/26/2021,Cimarron,10.0,1.4285714286,222.0
1828,07/03/2021,Cimarron,12.0,1.7142857143,234.0
1829,07/10/2021,Cimarron,8.0,1.1428571429,242.0
1830,07/17/2021,Cimarron,2.0,0.2857142857,244.0
1831,07/24/2021,Cimarron,2.0,0.2857142857,246.0
1832,07/31/2021,Cimarron,2.0,0.2857142857,248.0
1833,08/07/2021,Cimarron,6.0,0.8571428571,254.0
1834,08/14/2021,Cimarron,11.0,1.5714285714,265.0
1835,08/21/2021,Cimarron,16.0,2.2857142857,281.0
1836,08/28/2021,Cimarron,5.0,0.7142857143,286.0
1837,09/04/2021,Cimarron,7.0,1.0,293.0
1838,09/11/2021,Cimarron,4.0,0.5714285714,297.0
1839,09/18/2021,Cimarron,5.0,0.7142857143,302.0
1840,09/25/2021,Cimarron,1.0,0.1428571429,303.0
1841,10/02/2021,Cimarron,1.0,0.1428571429,304.0
1842,10/09/2021,Cimarron,10.0,1.4285714286,314.0
1843,10/16/2021,Cimarron,13.0,1.8571428571,327.0
1844,10/23/2021,Cimarron,3.0,0.4285714286,330.0
1845,10/30/2021,Cimarron,1.0,0.1428571429,331.0
1846,11/06/2021,Cimarron,5.0,0.7142857143,336.0
1847,11/13/2021,Cimarron,,,336.0
1848,11/20/2021,Cimarron,7.0,1.0,343.0
1849,11/27/2021,Cimarron,12.0,1.7142857143,355.0
1850,12/04/2021,Cimarron,19.0,2.7142857143,374.0
1851,12/11/2021,Cimarron,13.0,1.8571428571,387.0
1852,12/18/2021,Cimarron,20.0,2.8571428571,407.0
1853,12/25/2021,Cimarron,7.0,1.0,414.0
1854,01/01/2022,Cimarron,15.0,2.1428571429,429.0
1855,01/08/2022,Cimarron,29.0,4.1428571429,458.0
1856,01/15/2022,Cimarron,27.0,3.8571428571,485.0
1857,01/22/2022,Cimarron,29.0,4.1428571429,514.0
1858,01/29/2022,Cimarron,20.0,2.8571428571,534.0
1859,02/05/2022,Cimarron,12.0,1.7142857143,546.0
1860,02/12/2022,Cimarron,9.0,1.2857142857,555.0
1861,02/19/2022,Cimarron,2.0,0.2857142857,557.0
1862,02/26/2022,Cimarron,2.0,0.2857142857,559.0
1863,03/05/2022,Cimarron,1.0,0.1428571429,560.0
1864,03/12/2022,Cimarron,,,560.0
1865,03/19/2022,Cimarron,3.0,0.4285714286,563.0
1866,03/26/2022,Cimarron,2.0,0.2857142857,565.0
1867,04/02/2022,Cimarron,,,565.0
1868,04/09/2022,Cimarron,,,565.0
1869,04/16/2022,Cimarron,,,565.0
1870,04/23/2022,Cimarron,,,565.0
1871,04/30/2022,Cimarron,1.0,0.1428571429,566.0
1872,05/07/2022,Cimarron,,,566.0
1873,05/14/2022,Cimarron,,,566.0
1874,05/21/2022,Cimarron,1.0,0.1428571429,567.0
1875,01/04/2020,Cleveland,,,0.0
1876,01/11/2020,Cleveland,,,0.0
1877,01/18/2020,Cleveland,,,0.0
1878,01/25/2020,Cleveland,,,0.0
1879,02/01/2020,Cleveland,,,0.0
1880,02/08/2020,Cleveland,,,0.0
1881,02/15/2020,Cleveland,,,0.0
1882,02/22/2020,Cleveland,,,0.0
1883,02/29/2020,Cleveland,,,0.0
1884,03/07/2020,Cleveland,4.0,0.5714285714,4.0
1885,03/14/2020,Cleveland,25.0,3.5714285714,29.0
1886,03/21/2020,Cleveland,62.0,8.8571428571,91.0
1887,03/28/2020,Cleveland,85.0,12.142857143,176.0
1888,04/04/2020,Cleveland,101.0,14.428571429,277.0
1889,04/11/2020,Cleveland,66.0,9.4285714286,343.0
1890,04/18/2020,Cleveland,56.0,8.0,399.0
1891,04/25/2020,Cleveland,39.0,5.5714285714,438.0
1892,05/02/2020,Cleveland,26.0,3.7142857143,464.0
1893,05/09/2020,Cleveland,9.0,1.2857142857,473.0
1894,05/16/2020,Cleveland,20.0,2.8571428571,493.0
1895,05/23/2020,Cleveland,16.0,2.2857142857,509.0
1896,05/30/2020,Cleveland,24.0,3.4285714286,533.0
1897,06/06/2020,Cleveland,37.0,5.2857142857,570.0
1898,06/13/2020,Cleveland,120.0,17.142857143,690.0
1899,06/20/2020,Cleveland,234.0,33.428571429,924.0
1900,06/27/2020,Cleveland,283.0,40.428571429,1207.0
1901,07/04/2020,Cleveland,370.0,52.857142857,1577.0
1902,07/11/2020,Cleveland,474.0,67.714285714,2051.0
1903,07/18/2020,Cleveland,430.0,61.428571429,2481.0
1904,07/25/2020,Cleveland,376.0,53.714285714,2857.0
1905,08/01/2020,Cleveland,241.0,34.428571429,3098.0
1906,08/08/2020,Cleveland,237.0,33.857142857,3335.0
1907,08/15/2020,Cleveland,272.0,38.857142857,3607.0
1908,08/22/2020,Cleveland,308.0,44.0,3915.0
1909,08/29/2020,Cleveland,472.0,67.428571429,4387.0
1910,09/05/2020,Cleveland,732.0,104.57142857,5119.0
1911,09/12/2020,Cleveland,629.0,89.857142857,5748.0
1912,09/19/2020,Cleveland,547.0,78.142857143,6295.0
1913,09/26/2020,Cleveland,519.0,74.142857143,6814.0
1914,10/03/2020,Cleveland,596.0,85.142857143,7410.0
1915,10/10/2020,Cleveland,652.0,93.142857143,8062.0
1916,10/17/2020,Cleveland,613.0,87.571428571,8675.0
1917,10/24/2020,Cleveland,629.0,89.857142857,9304.0
1918,10/31/2020,Cleveland,716.0,102.28571429,10020.0
1919,11/07/2020,Cleveland,1180.0,168.57142857,11200.0
1920,11/14/2020,Cleveland,1446.0,206.57142857,12646.0
1921,11/21/2020,Cleveland,1682.0,240.28571429,14328.0
1922,11/28/2020,Cleveland,1526.0,218.0,15854.0
1923,12/05/2020,Cleveland,1571.0,224.42857143,17425.0
1924,12/12/2020,Cleveland,1408.0,201.14285714,18833.0
1925,12/19/2020,Cleveland,1644.0,234.85714286,20477.0
1926,12/26/2020,Cleveland,1525.0,217.85714286,22002.0
1927,01/02/2021,Cleveland,1949.0,278.42857143,23951.0
1928,01/09/2021,Cleveland,1727.0,246.71428571,25678.0
1929,01/16/2021,Cleveland,1311.0,187.28571429,26989.0
